gvkey,calyear,fyear,aaer,e,car
10332,2003,2003,0,0.032344848,-0.021771096
10345,2003,2003,0,-0.035993218,-0.07752877
10353,2003,2002,0,-0.004566396,0.209660976
10374,2003,2003,0,0.004787923,0.115964438
10391,2003,2002,0,0.019016732,0.186773617
10405,2003,2003,0,-0.043222617,-0.059613232
10407,2003,2003,0,0.000627464,0.039084096
10420,2003,2003,0,0.007599238,-0.188023537
10426,2003,2003,0,0.013541264,0.08285806
10441,2003,2003,0,0.007831696,-0.06425181
10453,2003,2003,0,0.015343071,0.002639222
10466,2003,2003,0,0.020534873,-0.112816618
10484,2003,2003,0,0.055975288,-0.003064417
10498,2003,2002,0,-0.030921394,-0.110569686
10499,2003,2003,0,0.012357996,0.248370634
10519,2003,2003,0,0.012316034,0.101864624
10530,2003,2003,0,0.002448557,-0.075332536
10541,2003,2003,0,0.008433051,0.035846451
10549,2003,2003,1,0.023261862,0.158700615
10550,2003,2003,0,0.004576731,-0.028514979
10553,2003,2002,0,-0.00694075,-0.14815247
10565,2003,2002,1,-0.003122106,-0.041889513
10567,2003,2003,0,-0.006108415,0.335682077
10581,2003,2003,0,0.006352183,0.039129946
10588,2003,2003,0,0.01216179,0.466905581
10609,2003,2003,0,0.003286472,-0.040497773
10618,2003,2003,0,0.012020519,0.056497933
10631,2003,2003,0,0.000819524,-0.226424732
10639,2003,2002,0,0.006348615,0.251016841
10726,2003,2003,1,-0.000135889,0.104401479
10735,2003,2003,0,0.010159638,0.050154636
10787,2003,2003,0,-0.001092035,0.017018323
10789,2003,2003,0,0.003865813,-0.025555791
10793,2003,2003,0,0.005679368,-0.090174921
10813,2003,2003,0,-0.005301757,0.116540639
10839,2003,2003,0,-0.007829782,0.075553956
10840,2003,2003,0,0.001869885,-0.154303921
10867,2003,2003,0,0.002648604,0.078784523
10877,2003,2003,0,0.006692452,-0.051289857
10884,2003,2003,0,0.043746058,0.127992466
10920,2003,2003,0,0.005739736,0.014418808
10981,2003,2003,0,0.010006997,0.108357058
10983,2003,2003,0,0.005652925,-0.009436808
10991,2003,2003,0,0.007126402,0.073762559
11012,2003,2003,0,-0.02254864,-0.175771134
11032,2003,2003,0,-0.000807469,-0.122304193
11038,2003,2003,0,0.013665278,-0.002965788
11060,2003,2003,0,0.022840085,0.072744972
11094,2003,2003,0,-0.005242587,-0.21257192
11096,2003,2003,0,-0.013989449,0.057814716
11115,2003,2003,0,0.022972213,0.107433334
11124,2003,2003,0,0.002792507,0.014792306
11147,2003,2003,0,-0.005999499,0.008018289
11185,2003,2002,0,-0.025313441,0.004572117
11191,2003,2003,0,-0.001905649,0.030672761
11213,2003,2003,0,-0.026489919,-0.027685239
11228,2003,2003,0,0.003477513,0.08030902
11234,2003,2003,0,0.005740443,0.206595433
11257,2003,2003,0,-0.083177663,-0.021762667
11259,2003,2002,0,0.006651479,0.101826014
11264,2003,2003,0,0.000798149,-0.056674381
11300,2003,2003,0,-0.008578653,-0.013446598
11315,2003,2003,0,0.000188568,-0.041311545
11366,2003,2003,0,0.004634366,-0.052895993
11376,2003,2003,0,0.014083062,0.054862197
11446,2003,2003,0,-0.007251322,0.028263315
11450,2003,2003,0,0.001647543,-0.026209484
11456,2003,2003,0,0.007608219,-0.100207767
11465,2003,2003,0,0.006020943,-0.073386563
11499,2003,2002,0,-0.001026706,0.091540311
11509,2003,2003,0,-0.003226905,0.015324756
11511,2003,2002,0,0.020450775,0.01461551
11531,2003,2003,0,-0.045054957,-0.251340564
11535,2003,2003,0,0.002434451,-0.178593064
11537,2003,2003,0,0.008610406,-0.240108894
11558,2003,2003,0,-0.13288108,0.051230329
11566,2003,2003,0,0.004486205,0.047921259
11573,2003,2003,0,0.019331479,-0.051380794
11580,2003,2003,0,-0.034205351,-0.192204116
11584,2003,2002,0,-0.000699433,0.068909961
11600,2003,2002,0,-0.008788922,-0.197493509
11609,2003,2003,0,-0.003874522,-0.032767877
11636,2003,2003,0,0.040384576,0.071431764
11646,2003,2003,0,0.071669377,0.173220374
11669,2003,2003,0,-0.002329527,0.002272264
11672,2003,2002,0,-0.000149138,-0.039828956
11694,2003,2003,0,0.020316197,0.021824819
11720,2003,2003,0,0.025869232,-0.085768493
11721,2003,2003,0,0.00966863,0.063603088
11748,2003,2003,0,0.000547666,0.024794361
11781,2003,2003,0,0.003279846,-0.066456561
11811,2003,2003,0,-0.007527241,0.13118177
11867,2003,2003,0,-0.009826699,-0.225258435
11872,2003,2003,0,0.006154315,0.470124893
11907,2003,2002,0,-0.053003874,-0.006116521
11910,2003,2003,0,0.018735955,0.0684535
11914,2003,2002,0,0.020374393,-0.012509613
11923,2003,2003,0,0.008971693,0.026103649
11925,2003,2003,0,-0.004542454,-0.036970464
11944,2003,2003,0,0.010410862,0.110435841
12046,2003,2003,0,0.025203945,-0.010355013
12047,2003,2003,0,-0.02614942,0.667838418
12053,2003,2003,0,0.011286997,-0.084975777
12075,2003,2003,1,0.065620929,0.228273539
12123,2003,2002,0,0.009855416,0.049146001
12136,2003,2003,0,0.007110998,-0.280493774
12141,2003,2003,0,-0.00226512,-0.047671133
12142,2003,2002,0,0.047246866,-0.160214673
12144,2003,2003,0,-0.00208093,-0.218867468
12171,2003,2002,0,0.004358289,-0.143455559
12180,2003,2003,0,-0.056547225,0.188755633
12189,2003,2003,0,-0.008246385,0.000526113
12212,2003,2003,0,0.019542633,0.079079597
12215,2003,2003,0,0.010948511,-0.109577515
12216,2003,2003,0,0.003987339,0.142457905
12222,2003,2003,0,0.022743531,-0.059317822
12252,2003,2003,0,0.016956793,0.005103133
12256,2003,2002,0,0.012556853,0.18174601
12266,2003,2003,0,-0.000918669,0.012026978
12338,2003,2003,0,0.000706906,-0.028685067
12352,2003,2003,0,0.014812328,0.032088009
12379,2003,2002,0,0.011031797,0.044855799
12389,2003,2003,0,0.033087578,0.013880155
12390,2003,2003,0,0.040572733,0.135287855
12392,2003,2003,0,0.006135629,0.184099397
12395,2003,2003,0,0.010019336,-0.015217349
12403,2003,2002,0,0.006780936,0.125460545
12421,2003,2002,0,-0.000461894,-0.009944356
12433,2003,2003,0,-0.00028622,0.142506147
12445,2003,2003,0,0.000398148,0.129052974
12459,2003,2003,0,0.043924455,-0.113575171
12471,2003,2003,0,0.009126972,0.037491518
12540,2003,2003,0,0.029290181,0.068521416
12545,2003,2003,0,0.002292598,-0.022326493
12575,2003,2002,0,0.043376572,0.393062574
12576,2003,2003,0,0.023352083,-0.01810176
12581,2003,2003,0,-0.036240116,-0.250888365
12598,2003,2003,0,-0.015024169,-0.036191659
12615,2003,2003,0,0.007586878,0.039867751
12625,2003,2003,0,0.027904645,-0.076353494
12635,2003,2003,0,0.001554023,-0.156888571
12689,2003,2003,0,0.023262376,-0.009028185
12691,2003,2003,0,-0.029195396,-0.21760863
12718,2003,2002,0,-0.019349659,0.264252766
12756,2003,2003,0,0.015949899,-0.061517852
12762,2003,2003,0,0.027640242,0.25033683
12785,2003,2003,0,-0.03198161,0.036026113
12788,2003,2003,0,0.011571537,0.171757607
12789,2003,2003,0,0.018889127,0.301445309
12825,2003,2003,0,0.003167475,-0.079764477
12827,2003,2003,0,0.001460662,-0.041004402
12840,2003,2003,0,0.00905853,-0.017211064
12850,2003,2003,0,-0.014857517,0.567596227
12868,2003,2003,0,0.009951511,0.053606235
12884,2003,2002,1,0.013809261,0.150935933
12895,2003,2003,0,0.028546261,-0.061358127
12915,2003,2003,0,0.057866625,-0.156608769
12945,2003,2003,0,0.005649724,0.166106241
12950,2003,2002,0,0.008233831,-0.137947462
13003,2003,2003,0,0.011752188,0.36664992
13011,2003,2002,0,0.047304559,0.408249248
13013,2003,2003,0,0.023961216,0.330573826
13025,2003,2003,0,0.048358914,0.063222128
13027,2003,2003,0,0.011731662,-0.003985525
13032,2003,2003,0,0.007138774,-0.015213525
13067,2003,2003,0,0.009239006,0.156388047
13092,2003,2003,0,0.006040365,0.079695909
13135,2003,2003,0,0.011372367,0.174212805
13200,2003,2003,0,0.017695431,0.667838418
13204,2003,2003,0,0.035117023,0.119824273
13227,2003,2003,0,0.004571769,0.155387481
13241,2003,2003,0,0.005450767,0.277436944
13323,2003,2003,0,0.069031961,0.172162298
13326,2003,2002,0,-0.01189273,-0.050754314
13328,2003,2002,0,0.001296609,-0.117388897
13354,2003,2003,0,0.010160403,0.133629261
13365,2003,2003,0,0.006613339,0.064053739
13380,2003,2002,1,0.012873871,0.152827562
13401,2003,2003,0,-0.003621955,0.252131537
13406,2003,2003,0,-0.005362159,-0.027037485
13407,2003,2003,0,-0.027793288,-0.123453277
13421,2003,2003,0,0.002035548,0.012363497
13431,2003,2003,0,-0.031658679,0.072900054
13479,2003,2002,0,0.0151291,-0.144439911
13503,2003,2002,1,-0.007358321,0.067360076
13525,2003,2003,0,0.011385372,0.359180989
13526,2003,2003,0,0.001164925,0.033829131
13531,2003,2002,0,0.001110234,-0.203008529
13554,2003,2003,0,0.037144709,0.148132348
13599,2003,2003,0,0.014238668,0.065208344
13623,2003,2003,0,0.000291191,0.102374122
13646,2003,2002,0,0.009798569,0.333101579
13657,2003,2003,0,-0.033034477,-0.056332664
13693,2003,2002,0,-0.094626106,-0.100707928
13700,2003,2003,0,0.007117214,0.050929412
13710,2003,2003,0,0.001590031,-0.017141361
13712,2003,2003,0,-0.024862422,-0.105196403
13789,2003,2003,0,-0.046132844,0.018498266
13824,2003,2003,0,0.006444766,0.10091405
13839,2003,2003,0,0.004699748,-0.17623629
13842,2003,2002,0,-0.01243034,-0.477224722
13853,2003,2003,1,0.083112881,-0.088596855
13906,2003,2003,0,0.007497862,0.18898021
13971,2003,2003,0,-0.007870656,-0.080249293
14007,2003,2003,0,0.004263783,0.023525564
14011,2003,2003,0,-0.009781243,-0.052742601
14077,2003,2003,0,-0.037666816,0.00970001
14084,2003,2003,0,-0.010573294,-0.037791276
14102,2003,2003,0,0.00510809,-0.059727234
14108,2003,2003,0,0.015212515,0.269842248
14163,2003,2003,0,0.002653444,0.091919114
14169,2003,2003,0,-0.002769166,-0.064958186
14182,2003,2003,0,0.021369707,-0.133012772
14186,2003,2003,0,0.038719896,0.180753649
14221,2003,2003,0,-0.032583497,0.010697548
14225,2003,2003,0,0.003132532,0.119180331
14256,2003,2003,1,0.000609205,0.060768816
14268,2003,2003,0,0.010562878,0.073670887
14282,2003,2003,0,0.027848803,0.208161402
14285,2003,2003,0,0.022134656,-0.190471141
14309,2003,2003,0,0.024235692,-0.116526567
14311,2003,2003,0,0.007787047,0.199655565
14316,2003,2003,0,-0.03376542,-0.060659203
14324,2003,2003,0,0.007238469,-0.151441475
14351,2003,2003,0,-0.008546576,0.139767489
14359,2003,2003,0,0.001026248,-0.056359039
14363,2003,2003,0,-0.033462908,-0.028205136
14370,2003,2003,0,0.016355444,-0.05642876
14384,2003,2003,0,-0.13333331,-0.257702214
14385,2003,2003,0,0.001364208,0.037901033
14386,2003,2003,0,0.030531535,-0.063055774
14412,2003,2003,0,-0.04534271,-0.09301332
14418,2003,2003,0,0.011029789,-0.115228368
14446,2003,2003,0,-0.027975703,-0.004036909
14450,2003,2003,0,-0.02100219,-0.101341709
14459,2003,2002,0,0.031364299,0.346586539
14477,2003,2003,0,-0.001810545,0.094724648
14489,2003,2002,0,0.007476011,0.155638134
14525,2003,2003,0,0.057248861,0.434616995
14538,2003,2003,0,0.021295002,-0.028370339
14561,2003,2003,0,0.023284053,0.085641114
14565,2003,2003,0,0.011419795,0.076505426
14620,2003,2003,0,0.013732466,-0.15969505
14623,2003,2003,0,0.00450349,-0.178792154
14624,2003,2003,0,0.006609371,0.004283989
14626,2003,2003,0,-0.020805286,0.049740501
14633,2003,2003,0,-0.11149497,0.410464645
14650,2003,2002,0,0.018579772,-0.151042668
14790,2003,2003,0,0.024706913,-0.058973134
14793,2003,2003,0,0.004290914,-0.131848059
14808,2003,2003,0,0.012923745,0.049207132
14863,2003,2003,0,0.01333002,-0.028800318
14897,2003,2003,0,0.035505425,-0.021068341
14908,2003,2003,0,-0.010929406,-0.106413539
14918,2003,2003,0,0.031934358,0.667838418
14924,2003,2003,0,0.025436498,0.446315256
14934,2003,2003,0,0.017027184,0.085878164
14954,2003,2003,0,-0.004347797,0.029385599
14960,2003,2003,0,0.002452483,0.138278803
15027,2003,2003,0,-0.047841366,0.222464099
15037,2003,2003,0,0.024143767,0.047926882
15055,2003,2003,0,0.014446375,0.125067654
15060,2003,2003,0,0.002907308,0.013094532
15070,2003,2003,0,0.006977641,-0.043036104
15084,2003,2003,0,0.026382826,0.019447574
15087,2003,2003,0,0.040958133,0.400014254
15092,2003,2003,0,0.002033454,0.313573291
15106,2003,2003,0,0.008691678,0.16169392
15110,2003,2003,0,-0.057945192,0.049923378
15133,2003,2003,0,-0.00257152,0.044321394
15150,2003,2003,0,0.012814731,-0.202226519
15160,2003,2003,0,-0.032512881,-0.178820567
15173,2003,2003,0,-0.010678548,0.176117477
15203,2003,2003,0,0.055689249,0.115382917
15247,2003,2003,0,0.007856605,0.124748136
15267,2003,2003,0,0.002185487,0.222878346
15274,2003,2003,0,-0.12907228,0.276675662
15290,2003,2003,0,0.003182472,0.022179459
15291,2003,2003,0,0.014412128,0.026627847
15293,2003,2003,0,0.012899185,-0.106821659
15315,2003,2003,0,0.067701258,0.04344459
15331,2003,2003,0,0.004359159,0.098712497
15343,2003,2003,0,-0.010625369,-0.002186681
15347,2003,2003,0,0.027043452,0.292376811
15354,2003,2003,0,0.028712945,0.171340159
15414,2003,2003,0,0.004325649,0.257018163
15446,2003,2003,0,0.059281122,-0.169167576
15459,2003,2003,0,0.00018052,-0.059320666
15521,2003,2002,0,0.01836277,0.123195611
15533,2003,2002,0,0.007566353,0.070169186
15704,2003,2003,0,0.001139609,-0.022794406
15708,2003,2003,0,0.004595271,0.018946664
15709,2003,2003,0,0.011425591,-0.015082962
15752,2003,2003,0,0.016789358,0.263090492
15822,2003,2003,0,0.030627113,0.105283685
15855,2003,2002,0,0.024673449,0.167303237
16188,2003,2003,0,0.003673448,0.410829
16401,2003,2002,0,-0.000424708,-0.148741871
16453,2003,2002,0,0.006903057,0.09738878
16456,2003,2003,0,0.002742809,0.443100912
16477,2003,2003,0,0.015061297,-0.06324576
16478,2003,2003,0,0.023585813,-0.024333473
16488,2003,2003,0,0.006447235,-0.12963515
16582,2003,2003,0,0.003348959,0.002581019
16597,2003,2003,0,-0.032666072,-0.109197281
16650,2003,2003,0,0.023014631,-0.127506404
16665,2003,2003,0,0.008590868,0.070115879
16710,2003,2003,0,0.046267584,-0.140073165
16721,2003,2002,0,0.0571381,0.093368306
17101,2003,2003,0,-0.01611458,-0.168355182
17110,2003,2003,0,-0.027469723,-0.249007917
17202,2003,2003,0,0.016934404,0.166752769
17239,2003,2003,0,0.014637213,0.285665129
18100,2003,2003,0,-8.52E-05,0.488515525
19807,2003,2003,0,-0.1209182,-0.026413962
20021,2003,2003,0,-0.001379291,0.278437681
20064,2003,2003,0,0.007099693,-0.081241039
20134,2003,2003,0,0.027196094,0.044882129
20185,2003,2003,0,0.016887568,0.029473385
20259,2003,2002,0,0.009422845,-0.058931543
20296,2003,2003,0,-0.041558702,-0.037720818
20338,2003,2003,0,0.017183186,0.225821236
20423,2003,2003,0,0.006344254,0.104624526
20488,2003,2003,0,0.082303308,0.34430973
20548,2003,2003,0,0.016661169,-0.133498636
20570,2003,2003,0,-0.047158342,0.085661917
20653,2003,2003,0,0.010221877,-0.120600972
20670,2003,2003,0,-0.030263336,0.017435015
20683,2003,2003,0,0.040281843,0.032773705
20695,2003,2003,0,0.014062509,0.090845042
20696,2003,2003,0,-0.000891534,0.051940245
20721,2003,2003,0,0.018746048,0.068179243
20747,2003,2003,0,-0.035883687,-0.150389315
20779,2003,2003,0,0.010648278,-0.042818398
20847,2003,2003,0,-0.015885292,0.028991561
20904,2003,2003,0,-0.001509963,-0.008723352
20909,2003,2003,0,-0.002508248,-0.037607406
20993,2003,2003,0,-0.011535879,-0.033941842
21149,2003,2003,0,-0.049489215,-0.101222974
21186,2003,2003,0,0.003015556,0.018942782
21237,2003,2003,0,0.009815886,0.365617744
21238,2003,2003,0,-0.026997423,0.025706039
21244,2003,2003,0,0.001991265,0.089228514
21427,2003,2003,0,0.009926524,-0.132791776
21429,2003,2003,0,0.006331693,0.057207815
21440,2003,2003,0,0.01047144,-0.065030839
21496,2003,2003,0,0.016231043,0.008080683
21519,2003,2003,0,0.005050298,0.053924639
21542,2003,2003,0,-0.013642663,-0.121035508
21685,2003,2003,0,0.029670561,0.130919173
21763,2003,2003,0,-0.020622807,-0.37864806
21777,2003,2003,0,0.023059532,0.098485576
21828,2003,2002,0,0.011798975,-0.030176373
21864,2003,2003,0,0.000369637,-0.072194534
21959,2003,2003,0,0.020730296,-0.062962771
22049,2003,2003,0,-0.004748758,0.000475211
22140,2003,2003,0,-0.039524809,-0.103437192
22205,2003,2003,0,0.050820008,0.215403977
22207,2003,2003,0,0.024016676,0.037534819
22260,2003,2003,0,-0.012374596,-0.067473978
22308,2003,2003,0,-0.065801784,-0.293384768
22325,2003,2002,0,0.003837669,-0.039412631
22447,2003,2003,0,-0.01437649,-0.043183808
22461,2003,2002,0,0.003078683,-0.039376938
22532,2003,2003,0,-0.000551805,-0.160259989
22612,2003,2002,0,-0.000871083,0.078572336
22668,2003,2003,0,0.002124192,0.047213265
22794,2003,2003,0,0.000625058,-0.056509588
22810,2003,2003,0,-0.06214615,-0.095254826
22815,2003,2003,0,-0.007400429,0.598232321
22829,2003,2003,0,0.001763134,-0.214732728
22974,2003,2003,0,-0.01138301,-0.046821978
23000,2003,2003,0,-0.019882044,-0.061026096
23002,2003,2003,0,-0.002350433,0.210210266
23027,2003,2003,0,0.005154087,0.3008823
23067,2003,2003,1,0.01857274,0.18143228
23084,2003,2003,0,-0.00170265,-0.042332252
23088,2003,2003,0,-0.002968416,-0.174004118
23113,2003,2003,0,-0.10742644,-0.23077816
23195,2003,2002,0,0.006455447,0.103366018
23220,2003,2002,0,0.00979829,-0.10967807
23224,2003,2003,0,0.017372167,-0.10507323
23252,2003,2003,0,0.000614559,0.114468071
23291,2003,2003,0,0.09547592,-0.085745944
23528,2003,2003,0,-0.075531267,0.026257308
23697,2003,2003,0,-0.00076388,0.322583787
23714,2003,2003,0,0.004095953,0.121817099
23767,2003,2003,0,-0.006210288,-0.087218339
23774,2003,2003,0,-0.002288231,0.151257275
23810,2003,2003,0,-0.044713441,-0.085555857
23877,2003,2003,0,0.029987335,0.180204375
23943,2003,2003,0,0.042361785,-0.025955722
23945,2003,2003,0,0.00584372,-0.127165723
23961,2003,2003,0,0.003763624,0.004249774
23978,2003,2003,0,-0.016268007,0.136849959
23988,2003,2003,0,0.005399617,0.00693407
24008,2003,2003,0,0.00887732,0.049835759
24021,2003,2002,0,0.001683287,-0.085159374
24029,2003,2003,0,0.001588228,-0.03441272
24032,2003,2003,0,0.004125882,-0.001288465
24113,2003,2003,0,0.004155689,-0.197070467
24157,2003,2003,0,0.011413741,0.171432296
24171,2003,2002,0,0.013574726,-0.302591203
24184,2003,2003,0,0.009457429,0.155212691
24186,2003,2003,0,-0.002970434,-0.001516538
24187,2003,2003,0,-0.002875896,-0.023422431
24190,2003,2003,0,0.003617678,-0.023759315
24191,2003,2003,0,0.020412074,0.137773433
24197,2003,2003,0,0.015625346,0.347511412
24198,2003,2003,0,0.021691922,0.120867364
24204,2003,2003,0,-0.12110592,-0.388168326
24219,2003,2003,0,-0.012156643,-0.344991629
24234,2003,2002,0,-0.013668211,-0.110639472
24344,2003,2003,0,-0.044659823,-0.423612966
24350,2003,2002,0,0.004086274,0.167409446
24352,2003,2003,0,0.013012154,-0.039447751
24370,2003,2003,0,0.010194903,-0.105179482
24374,2003,2003,0,0.032711528,0.430642046
24375,2003,2002,0,0.004213805,0.400382635
24378,2003,2003,0,0.003764575,-0.093931922
24396,2003,2003,0,0.020525694,0.026458877
24405,2003,2003,0,0.007528412,0.099247654
24409,2003,2003,0,0.012171195,0.086666614
24415,2003,2003,0,-0.012206146,-0.110956333
24419,2003,2002,0,-0.006666618,-0.115012538
24449,2003,2003,0,-0.10472675,0.000591641
24486,2003,2002,0,0.005293899,0.069517673
24491,2003,2003,0,-0.000414295,-0.1435597
24522,2003,2002,0,0.008877734,0.236512076
24531,2003,2003,0,-0.13026021,-0.004377652
24537,2003,2003,0,-0.062145304,-0.291225776
24538,2003,2003,1,-0.003610602,-0.132496953
24539,2003,2003,0,0.041540656,0.235829896
24607,2003,2003,0,-0.000372595,0.145179083
24617,2003,2003,0,0.001927046,-0.103436112
24621,2003,2002,0,0.03256971,0.39298802
24662,2003,2003,0,-0.01653027,0.141288137
24669,2003,2003,0,0.005593279,0.157753613
24671,2003,2003,0,0.037487984,0.114673664
24689,2003,2003,0,0.043393362,0.154366494
24699,2003,2003,0,-0.10715798,0.074471767
24704,2003,2003,0,-0.004203109,0.004919821
24720,2003,2003,0,-0.01649279,0.238285231
24782,2003,2003,0,0.023368135,-0.038392231
24783,2003,2003,0,0.003436382,-0.003188862
24795,2003,2002,0,0.00508039,-0.089233824
24800,2003,2003,0,0.012843064,0.039717429
24803,2003,2003,1,-0.000338382,0.041900031
24810,2003,2003,0,-0.002380322,-0.015469915
24832,2003,2003,0,0.01016362,0.043813772
24837,2003,2003,0,-0.015879093,-0.058616715
24843,2003,2003,0,0.000141404,-0.089348249
24856,2003,2003,0,0.088757075,-0.230446247
24878,2003,2003,0,0.022457479,0.028753142
24890,2003,2003,0,-0.009468818,0.143603808
24893,2003,2003,0,0.001612603,0.019673388
24943,2003,2003,0,0.006876622,0.348412435
24975,2003,2003,0,0.013815664,0.255679914
24978,2003,2003,0,0.028937981,0.046271948
